XM_028848769.1	PGBD2	PGBD2
XM_015139414.2	RXFP1	RXFP1
XM_015139413.2	RXFP1	RXFP1
XM_015139412.2	RXFP1	RXFP1
XM_015139406.2	C5H4orf46	C5H4orf46
NM_001257669.1	C5H4orf46	C5H4orf46
XM_015139417.2	ETFDH	ETFDH
XR_003730047.1	LOC114678626	LOC114678626
NM_001265834.1	PPID	PPID
XR_003729835.1	LOC114678419	LOC114678419
XM_015139419.2	FNIP2	FNIP2
XM_015139421.2	FNIP2	FNIP2
XM_028848847.1	FNIP2	FNIP2
XM_028848846.1	FNIP2	FNIP2
XM_015139418.2	FNIP2	FNIP2
XM_015139420.2	FNIP2	FNIP2
XR_003730058.1	LOC114678643	LOC114678643
XM_002804244.3	C5H4orf45	C5H4orf45
XM_015139424.2	C5H4orf45	C5H4orf45
XR_003730002.1	LOC114678567	LOC114678567
XR_011955.4	LOC701695	LOC701695
XM_015139430.2	RAPGEF2	RAPGEF2
XM_028848849.1	RAPGEF2	RAPGEF2
XM_028848848.1	RAPGEF2	RAPGEF2
XM_015139432.2	RAPGEF2	RAPGEF2
XM_015139431.2	RAPGEF2	RAPGEF2
XM_028848850.1	RAPGEF2	RAPGEF2
XM_028848851.1	RAPGEF2	RAPGEF2
XM_028848853.1	RAPGEF2	RAPGEF2
XM_028848854.1	RAPGEF2	RAPGEF2
XM_028848855.1	RAPGEF2	RAPGEF2
XM_028848852.1	RAPGEF2	RAPGEF2
XM_028848856.1	RAPGEF2	RAPGEF2
XM_028848857.1	RAPGEF2	RAPGEF2
XM_001093090.4	RAPGEF2	RAPGEF2
XM_028848858.1	RAPGEF2	RAPGEF2
XR_001445050.2	LOC702297	LOC702297
XR_003729467.1	LOC114678192	LOC114678192
XM_028848860.1	FSTL5	FSTL5
XM_028848859.1	FSTL5	FSTL5
XM_001097841.4	FSTL5	FSTL5
XM_015139434.2	FSTL5	FSTL5
XM_015139435.2	FSTL5	FSTL5
XR_003729836.1	LOC106998558	LOC106998558
XM_001098118.4	NAF1	NAF1
XR_003729837.1	LOC114678420	LOC114678420
XM_015139392.2	NPY1R	NPY1R
XM_015139391.2	NPY1R	NPY1R
NM_001032866.1	NPY1R	NPY1R
XM_015139387.2	NPY5R	NPY5R
XM_015139389.2	NPY5R	NPY5R
XM_015139386.2	NPY5R	NPY5R
XM_028847925.1	NPY5R	NPY5R
XM_028847924.1	NPY5R	NPY5R
XM_015139388.2	NPY5R	NPY5R
NM_001032833.1	NPY5R	NPY5R
XM_001095403.4	TKTL2	TKTL2
XM_015139407.2	TMA16	TMA16
NM_001266649.2	TMA16	TMA16
XM_028848862.1	MARCH1	MARCH1
XM_028848861.1	MARCH1	MARCH1
XR_003729842.1	LOC114678423	LOC114678423
XR_003729841.1	LOC114678422	LOC114678422
XR_003729839.1	LOC114678421	LOC114678421
XR_003729838.1	LOC114678421	LOC114678421
XR_003729840.1	LOC114678421	LOC114678421
XR_003729384.1	LOC114678119	LOC114678119
XM_028848169.1	ANP32C	ANP32C
XR_003729845.1	LOC106998563	LOC106998563
XR_003729846.1	LOC106998563	LOC106998563
XR_003729844.1	LOC106998563	LOC106998563
XR_003729843.1	LOC106998563	LOC106998563
XR_001445056.2	LOC106998563	LOC106998563
XR_003729946.1	LOC114678502	LOC114678502
XR_003729944.1	LOC114678500	LOC114678500
XM_015139445.2	APELA	APELA
XR_003729848.1	LOC106998565	LOC106998565
XR_003729385.1	LOC704136	LOC704136
XR_003729847.1	FAM218A	FAM218A
XM_015139446.2	LOC704463	LOC704463
XM_028848863.1	LOC704575	LOC704575
XM_028848864.1	LOC704575	LOC704575
XM_001117920.3	LOC721718	LOC721718
XM_015139449.2	TMEM192	TMEM192
XM_028848865.1	TMEM192	TMEM192
XM_028848866.1	TMEM192	TMEM192
XM_015139448.2	TMEM192	TMEM192
XM_001100501.4	KLHL2	KLHL2
XM_028848867.1	KLHL2	KLHL2
XM_015139450.2	KLHL2	KLHL2
XM_028848868.1	KLHL2	KLHL2
XM_028848869.1	KLHL2	KLHL2
XR_003730049.1	LOC114678633	LOC114678633
XM_015139451.2	LOC705001	LOC705001
XM_015139442.2	MSMO1	MSMO1
XM_028848084.1	MSMO1	MSMO1
NM_001260803.1	MSMO1	MSMO1
XM_015139441.2	MSMO1	MSMO1
NM_001258081.1	CPE	CPE
NR_032623.1	MIR578	MIR578
unassigned_transcript_558	MIR578	MIR578
XR_001445059.2	LOC705476	LOC705476
XR_001445064.2	LOC106998568	LOC106998568
XR_003729468.1	LOC114678193	LOC114678193
XR_003729849.1	LOC114678424	LOC114678424
XR_003729850.1	LOC114678425	LOC114678425
XM_028848870.1	TLL1	TLL1
XM_015139468.2	TLL1	TLL1
XM_015139470.2	SPOCK3	SPOCK3
XM_015139469.2	SPOCK3	SPOCK3
XM_015139471.2	SPOCK3	SPOCK3
XM_028848871.1	ANXA10	ANXA10
XM_015139472.2	ANXA10	ANXA10
XM_015139473.2	ANXA10	ANXA10
XM_028848872.1	ANXA10	ANXA10
XM_015139475.2	DDX60	DDX60
XR_003730040.1	LOC114678607	LOC114678607
XR_003729851.1	DDX60L	DDX60L
XM_015139479.2	DDX60L	DDX60L
XM_028848873.1	DDX60L	DDX60L
XM_015139482.2	DDX60L	DDX60L
XM_015139478.2	DDX60L	DDX60L
XM_015139480.2	DDX60L	DDX60L
XM_028848874.1	DDX60L	DDX60L
XM_015139477.2	DDX60L	DDX60L
XM_015139483.2	DDX60L	DDX60L
XR_003729852.1	LOC114678426	LOC114678426
XR_003730012.1	LOC114678577	LOC114678577
XM_015139485.2	PALLD	PALLD
XM_028848875.1	PALLD	PALLD
XM_015139486.2	PALLD	PALLD
XM_015139484.2	PALLD	PALLD
XM_001082273.4	PALLD	PALLD
XM_015139487.2	PALLD	PALLD
XM_028848876.1	PALLD	PALLD
XM_028848877.1	PALLD	PALLD
XM_015139489.2	PALLD	PALLD
XR_003729928.1	LOC114678482	LOC114678482
XR_001445066.2	LOC106998571	LOC106998571
XR_003729930.1	LOC114678484	LOC114678484
XM_015139453.2	CBR4	CBR4
XM_028847952.1	CBR4	CBR4
NM_001193693.1	CBR4	CBR4
XR_003729853.1	LOC114678427	LOC114678427
XM_028848878.1	SH3RF1	SH3RF1
XM_001082524.4	SH3RF1	SH3RF1
XM_028848880.1	NEK1	NEK1
XM_028848883.1	NEK1	NEK1
XM_028848881.1	NEK1	NEK1
XM_028848879.1	NEK1	NEK1
XM_028848884.1	NEK1	NEK1
XM_028848882.1	NEK1	NEK1
XM_001083043.4	NEK1	NEK1
XM_001083275.4	NEK1	NEK1
XM_015139494.2	NEK1	NEK1
XM_015139492.2	NEK1	NEK1
XM_015139495.2	CLCN3	CLCN3
XM_015139499.2	CLCN3	CLCN3
XM_015139497.2	CLCN3	CLCN3
XM_015139501.2	CLCN3	CLCN3
XM_015139454.2	C5H4orf27	C5H4orf27
NM_001260760.2	C5H4orf27	C5H4orf27
XR_001445063.2	LOC694913	LOC694913
XR_001445067.2	LOC106998572	LOC106998572
XR_003729854.1	LOC114678428	LOC114678428
XM_015139460.2	MFAP3L	MFAP3L
XM_015139458.2	MFAP3L	MFAP3L
XM_015139456.2	MFAP3L	MFAP3L
XM_028847968.1	MFAP3L	MFAP3L
XM_015139457.2	MFAP3L	MFAP3L
XM_028847969.1	MFAP3L	MFAP3L
XM_015139462.2	MFAP3L	MFAP3L
XM_015139464.2	MFAP3L	MFAP3L
XM_015139463.2	MFAP3L	MFAP3L
XM_015139461.2	MFAP3L	MFAP3L
NM_001266355.1	MFAP3L	MFAP3L
XM_028848885.1	AADAT	AADAT
XM_028848886.1	AADAT	AADAT
XM_015139508.2	AADAT	AADAT
XM_015139507.2	AADAT	AADAT
XM_015139502.2	AADAT	AADAT
XR_003729855.1	LOC114678429	LOC114678429
XR_003729856.1	LOC106998573	LOC106998573
XM_028848887.1	LOC114678430	LOC114678430
XM_015139511.2	LOC717248	LOC717248
XM_015139525.2	LOC106998578	LOC106998578
XM_001084788.4	GALNTL6	GALNTL6
XM_001084905.3	GALNTL6	GALNTL6
XM_028848888.1	GALNTL6	GALNTL6
XR_003729857.1	LOC114678431	LOC114678431
XM_028848890.1	LOC696017	LOC696017
XR_003729858.1	LOC114678432	LOC114678432
XR_001445075.2	LOC106998579	LOC106998579
XR_003729860.1	LOC114678433	LOC114678433
XR_003729859.1	LOC114678433	LOC114678433
XM_015139528.2	GALNT7	GALNT7
XM_015139527.2	GALNT7	GALNT7
XM_028848891.1	GALNT7	GALNT7
XR_001445078.2	LOC106998580	LOC106998580
XM_015139529.2	HMGB2	HMGB2
XM_015139530.2	HMGB2	HMGB2
XM_028848170.1	LOC106998581	LOC106998581
NM_001266332.1	SAP30	SAP30
XR_001445081.2	SCRG1	SCRG1
XR_003729861.1	LOC114678434	LOC114678434
XR_003729964.1	LOC114678525	LOC114678525
XR_003729862.1	LOC114678435	LOC114678435
XM_001085842.4	HAND2	HAND2
NM_001193765.1	HAND2	HAND2
XR_001445087.2	LOC106998584	LOC106998584
XR_001445086.2	LOC106998584	LOC106998584
XR_001445084.2	LOC106998584	LOC106998584
XR_001445085.2	LOC106998584	LOC106998584
XR_010454.4	LOC698421	LOC698421
XR_003729863.1	LOC697361	LOC697361
XR_001445089.2	LOC106998585	LOC106998585
XR_001445090.2	LOC106998585	LOC106998585
XR_003729864.1	LOC114678436	LOC114678436
XM_015139520.2	FBXO8	FBXO8
NM_001265874.1	FBXO8	FBXO8
XM_015139536.2	CEP44	CEP44
XM_028848894.1	CEP44	CEP44
XM_015139535.2	CEP44	CEP44
XM_015139533.2	CEP44	CEP44
XM_015139534.2	CEP44	CEP44
XM_015139538.2	CEP44	CEP44
XM_015139539.2	CEP44	CEP44
XM_015139537.2	CEP44	CEP44
XM_028848893.1	CEP44	CEP44
XM_028848892.1	CEP44	CEP44
XR_003729865.1	LOC114678438	LOC114678438
XR_003729866.1	LOC106998586	LOC106998586
XR_003729869.1	LOC106998586	LOC106998586
XR_001445091.2	LOC106998586	LOC106998586
XR_003729867.1	LOC106998586	LOC106998586
XR_003729870.1	LOC106998586	LOC106998586
XR_003729871.1	LOC106998587	LOC106998587
XR_010419.4	LOC697728	LOC697728
XR_003729872.1	LOC114678439	LOC114678439
XM_001087957.4	HPGD	HPGD
XM_015139541.2	GLRA3	GLRA3
XM_015139540.2	GLRA3	GLRA3
XM_028848897.1	ADAM29	ADAM29
XM_028848896.1	ADAM29	ADAM29
XM_028848895.1	ADAM29	ADAM29
XR_003729469.1	LOC106998574	LOC106998574
XR_001445069.2	LOC106998574	LOC106998574
XM_015139515.2	GPM6A	GPM6A
XM_028848000.1	GPM6A	GPM6A
XM_015139516.2	GPM6A	GPM6A
XM_015139517.2	GPM6A	GPM6A
XM_028848001.1	GPM6A	GPM6A
NM_001265765.1	GPM6A	GPM6A
XM_015139543.2	WDR17	WDR17
XM_028848898.1	WDR17	WDR17
XM_028848899.1	WDR17	WDR17
XM_015139546.2	WDR17	WDR17
XR_003730011.1	LOC114678576	LOC114678576
NM_001035527.1	SPATA4	SPATA4
XM_015139512.2	SPATA4	SPATA4
XM_015139513.2	SPATA4	SPATA4
XM_028848901.1	ASB5	ASB5
XM_028848900.1	ASB5	ASB5
XM_001090118.4	ASB5	ASB5
XM_028848902.1	ASB5	ASB5
XM_002804267.3	ASB5	ASB5
XM_015139551.2	ASB5	ASB5
XM_015139552.2	ASB5	ASB5
XR_003729874.1	LOC114678441	LOC114678441
NM_001194879.2	SPCS3	SPCS3
XR_001445096.2	LOC106998588	LOC106998588
XR_003729875.1	LOC106998588	LOC106998588
XR_001445071.2	LOC106998575	LOC106998575
NM_001136099.1	VEGFC	VEGFC
XR_003729876.1	LOC114678442	LOC114678442
XM_001090459.4	NEIL3	NEIL3
XM_028848028.1	AGA	AGA
XM_015139521.2	AGA	AGA
NM_001199093.1	AGA	AGA
XM_015139522.2	AGA	AGA
XM_028848029.1	AGA	AGA
XR_003729877.1	LOC114678443	LOC114678443
XR_003729991.1	LOC114678555	LOC114678555
XR_003729878.1	LOC106998589	LOC106998589
XR_001445074.2	LOC106998577	LOC106998577
XR_003729879.1	LOC114678444	LOC114678444
XR_003730018.1	LOC114678584	LOC114678584
XR_003729470.1	LOC114678194	LOC114678194
XR_003729471.1	LOC114678195	LOC114678195
XR_003729880.1	LOC106998591	LOC106998591
XR_003729881.1	LOC106998591	LOC106998591
XR_001445101.2	LOC106998592	LOC106998592
XM_028848051.1	TENM3	TENM3
XM_028848054.1	TENM3	TENM3
XM_028848056.1	TENM3	TENM3
XM_028848057.1	TENM3	TENM3
XM_028848053.1	TENM3	TENM3
XM_028848055.1	TENM3	TENM3
XM_028848058.1	TENM3	TENM3
XM_028848059.1	TENM3	TENM3
XM_028848052.1	TENM3	TENM3
NM_001193929.1	TENM3	TENM3
XM_028848060.1	TENM3	TENM3
XM_028848061.1	TENM3	TENM3
XR_003729386.1	LOC106998598	LOC106998598
XR_003729883.1	LOC114678446	LOC114678446
XR_003729882.1	LOC114678445	LOC114678445
XR_003729472.1	LOC106998594	LOC106998594
XM_015139571.2	DCTD	DCTD
XM_015139570.2	DCTD	DCTD
XM_028848062.1	DCTD	DCTD
NM_001260610.1	DCTD	DCTD
XR_003729885.1	LOC114678447	LOC114678447
XR_003729884.1	LOC114678447	LOC114678447
XR_003729387.1	LOC114678122	LOC114678122
XM_028848171.1	LOC100423691	LOC100423691
XM_028848906.1	WWC2	WWC2
XM_028848909.1	WWC2	WWC2
XM_028848908.1	WWC2	WWC2
XM_028848910.1	WWC2	WWC2
XM_028848907.1	WWC2	WWC2
XM_015139578.2	WWC2	WWC2
XR_003730027.1	LOC114678593	LOC114678593
NM_001265844.1	CLDN22	CLDN22
NM_001194880.2	CLDN24	CLDN24
XR_003729886.1	LOC114678449	LOC114678449
XR_003730022.1	LOC114678588	LOC114678588
XM_015139573.2	CDKN2AIP	CDKN2AIP
NM_001261581.1	CDKN2AIP	CDKN2AIP
XM_015139572.2	CDKN2AIP	CDKN2AIP
XR_003729887.1	LOC114678450	LOC114678450
XM_028848911.1	LOC114678451	LOC114678451
NM_001193975.1	ING2	ING2
XM_015139574.2	RWDD4	RWDD4
XM_015139575.2	RWDD4	RWDD4
NM_001257574.1	RWDD4	RWDD4
XR_003729976.1	LOC114678537	LOC114678537
XM_015139579.2	TRAPPC11	TRAPPC11
XM_015139557.2	STOX2	STOX2
NM_001266165.1	STOX2	STOX2
XM_028847945.1	STOX2	STOX2
XM_028847947.1	STOX2	STOX2
XM_028847946.1	STOX2	STOX2
XM_028847948.1	STOX2	STOX2
XM_015139556.2	STOX2	STOX2
XM_001082274.4	ENPP6	ENPP6
XM_028848912.1	ENPP6	ENPP6
XR_001445109.2	LOC106998602	LOC106998602
XR_003729473.1	LOC106998595	LOC106998595
XR_003729889.1	LOC114678452	LOC114678452
XR_003729890.1	LOC114678453	LOC114678453
XR_003729891.1	LOC114678454	LOC114678454
XM_015139558.2	IRF2	IRF2
XM_028847956.1	IRF2	IRF2
NM_001135793.1	IRF2	IRF2
XR_003729999.1	LOC114678563	LOC114678563
XR_003729894.1	LOC106998603	LOC106998603
XR_003729892.1	LOC106998603	LOC106998603
XR_003729893.1	LOC106998603	LOC106998603
XM_015139582.2	CASP3	CASP3
XM_015139583.2	CASP3	CASP3
XM_028848913.1	CASP3	CASP3
XR_003729896.1	PRIMPOL	PRIMPOL
XM_028848920.1	PRIMPOL	PRIMPOL
XM_015139593.2	PRIMPOL	PRIMPOL
XM_015139594.2	PRIMPOL	PRIMPOL
XM_028848927.1	PRIMPOL	PRIMPOL
XM_028848928.1	PRIMPOL	PRIMPOL
XM_015139595.2	PRIMPOL	PRIMPOL
XM_028848921.1	PRIMPOL	PRIMPOL
XM_028848929.1	PRIMPOL	PRIMPOL
XM_028848925.1	PRIMPOL	PRIMPOL
XM_028848926.1	PRIMPOL	PRIMPOL
XM_028848924.1	PRIMPOL	PRIMPOL
XM_028848916.1	PRIMPOL	PRIMPOL
XM_028848915.1	PRIMPOL	PRIMPOL
XM_028848914.1	PRIMPOL	PRIMPOL
XM_028848918.1	PRIMPOL	PRIMPOL
XM_028848917.1	PRIMPOL	PRIMPOL
XM_028848919.1	PRIMPOL	PRIMPOL
XM_028848923.1	PRIMPOL	PRIMPOL
XM_028848922.1	PRIMPOL	PRIMPOL
XR_001445112.2	CENPU	CENPU
XM_015139596.2	CENPU	CENPU
XM_015139597.2	CENPU	CENPU
XM_028848930.1	CENPU	CENPU
XM_028848931.1	ACSL1	ACSL1
XM_028848938.1	ACSL1	ACSL1
XM_028848939.1	ACSL1	ACSL1
XM_028848937.1	ACSL1	ACSL1
XM_028848934.1	ACSL1	ACSL1
XM_028848933.1	ACSL1	ACSL1
XM_028848932.1	ACSL1	ACSL1
XM_028848935.1	ACSL1	ACSL1
XM_015139599.2	ACSL1	ACSL1
XM_015139600.2	ACSL1	ACSL1
XM_028848936.1	ACSL1	ACSL1
XM_015139602.2	ACSL1	ACSL1
XM_015139598.2	ACSL1	ACSL1
XM_015139601.2	ACSL1	ACSL1
XR_001445113.2	LOC106998605	LOC106998605
XR_003729897.1	LOC114678455	LOC114678455
XR_003729899.1	LOC114678455	LOC114678455
XR_003729898.1	LOC114678455	LOC114678455
XR_003729900.1	LOC114678456	LOC114678456
XR_003729901.1	LOC114678457	LOC114678457
XM_002804279.3	HELT	HELT
XM_015139559.2	HELT	HELT
NM_001193735.1	HELT	HELT
XR_001445114.2	LOC106998607	LOC106998607
NM_001258165.1	SLC25A4	SLC25A4
XM_015139608.2	CFAP97	CFAP97
XM_015139604.2	CFAP97	CFAP97
XM_028848941.1	CFAP97	CFAP97
XM_015139607.2	CFAP97	CFAP97
XR_001445116.2	LOC106998608	LOC106998608
XM_015139609.2	SNX25	SNX25
XM_015139616.2	LRP2BP	LRP2BP
XM_001085019.4	LRP2BP	LRP2BP
XR_003730043.1	LOC114678613	LOC114678613
XM_015139624.2	ANKRD37	ANKRD37
XM_015139623.2	ANKRD37	ANKRD37
XM_015139614.2	UFSP2	UFSP2
XM_028848944.1	UFSP2	UFSP2
XM_015139615.2	UFSP2	UFSP2
XM_015139621.2	C5H4orf47	C5H4orf47
XM_002804282.3	C5H4orf47	C5H4orf47
XM_028848943.1	CCDC110	CCDC110
XM_028848942.1	CCDC110	CCDC110
XM_015139561.2	PDLIM3	PDLIM3
XM_015139560.2	PDLIM3	PDLIM3
NM_001266700.1	PDLIM3	PDLIM3
XR_001445117.2	LOC106998609	LOC106998609
XM_028848961.1	SORBS2	SORBS2
XM_028848970.1	SORBS2	SORBS2
XM_028848950.1	SORBS2	SORBS2
XM_028848974.1	SORBS2	SORBS2
XM_028848955.1	SORBS2	SORBS2
XM_015139642.2	SORBS2	SORBS2
XM_028848972.1	SORBS2	SORBS2
XM_028848952.1	SORBS2	SORBS2
XM_028848977.1	SORBS2	SORBS2
XM_015139639.2	SORBS2	SORBS2
XM_028848971.1	SORBS2	SORBS2
XM_028848967.1	SORBS2	SORBS2
XM_028848951.1	SORBS2	SORBS2
XM_015139644.2	SORBS2	SORBS2
XM_015139633.2	SORBS2	SORBS2
XM_028848976.1	SORBS2	SORBS2
XM_015139640.2	SORBS2	SORBS2
XM_015139631.2	SORBS2	SORBS2
XM_015139637.2	SORBS2	SORBS2
XM_028848969.1	SORBS2	SORBS2
XM_028848966.1	SORBS2	SORBS2
XM_028848965.1	SORBS2	SORBS2
XM_028848963.1	SORBS2	SORBS2
XM_028848948.1	SORBS2	SORBS2
XM_028848964.1	SORBS2	SORBS2
XM_028848962.1	SORBS2	SORBS2
XM_028848982.1	SORBS2	SORBS2
XM_028848973.1	SORBS2	SORBS2
XM_028848959.1	SORBS2	SORBS2
XM_028848981.1	SORBS2	SORBS2
XM_028848958.1	SORBS2	SORBS2
XM_028848984.1	SORBS2	SORBS2
XM_028848956.1	SORBS2	SORBS2
XM_028848983.1	SORBS2	SORBS2
XM_028848980.1	SORBS2	SORBS2
XM_028848953.1	SORBS2	SORBS2
XM_028848979.1	SORBS2	SORBS2
XM_028848949.1	SORBS2	SORBS2
XM_028848978.1	SORBS2	SORBS2
XM_028848968.1	SORBS2	SORBS2
XM_028848957.1	SORBS2	SORBS2
XM_028848954.1	SORBS2	SORBS2
XM_028848945.1	SORBS2	SORBS2
XM_028848975.1	SORBS2	SORBS2
XM_028848946.1	SORBS2	SORBS2
XM_015139641.2	SORBS2	SORBS2
XM_028848960.1	SORBS2	SORBS2
XM_028848947.1	SORBS2	SORBS2
XM_001087237.4	SORBS2	SORBS2
XM_015139643.2	SORBS2	SORBS2
XR_003730039.1	LOC114678606	LOC114678606
XR_001445119.2	LOC106998611	LOC106998611
XM_028847940.1	TLR3	TLR3
XM_015139554.2	TLR3	TLR3
NM_001036685.1	TLR3	TLR3
XM_015139645.2	FAM149A	FAM149A
XM_015139649.2	FAM149A	FAM149A
XM_015139646.2	FAM149A	FAM149A
XM_015139648.2	FAM149A	FAM149A
XM_015139647.2	FAM149A	FAM149A
XM_028848986.1	FAM149A	FAM149A
XR_003729903.1	LOC106998612	LOC106998612
XM_028847981.1	CYP4V2	CYP4V2
NM_001193838.1	CYP4V2	CYP4V2
XM_015139562.2	CYP4V2	CYP4V2
XM_015139651.2	KLKB1	KLKB1
XM_028848987.1	KLKB1	KLKB1
XM_015139652.2	F11	F11
XM_015139653.2	F11	F11
XR_003729904.1	LOC114678458	LOC114678458
XR_003729962.1	LOC114678523	LOC114678523
XM_001090972.4	MTNR1A	MTNR1A
XR_003729905.1	FAT1	FAT1
XR_003729906.1	FAT1	FAT1
XM_015139655.2	FAT1	FAT1
XM_015139657.2	FAT1	FAT1
XM_015139658.2	FAT1	FAT1
XM_015139656.2	FAT1	FAT1
XM_015139661.2	FAT1	FAT1
XM_015139654.2	FAT1	FAT1
XM_015139660.2	FAT1	FAT1
XR_003729907.1	LOC114678459	LOC114678459
XR_003729909.1	LOC114678460	LOC114678460
XR_003729908.1	LOC114678460	LOC114678460
XR_003729910.1	LOC114678461	LOC114678461
XR_003729474.1	LOC114678197	LOC114678197
XR_001445122.2	LOC106998613	LOC106998613
XM_028848185.1	ZFP42	ZFP42
XM_001096038.3	ZFP42	ZFP42
XM_015139663.2	TRIML2	TRIML2
XM_015139666.2	TRIML1	TRIML1
XM_001089999.4	TRIML1	TRIML1
XR_001445124.2	LOC106998615	LOC106998615
XR_003729476.1	LOC114678198	LOC114678198
XR_003729989.1	LOC114678553	LOC114678553
XR_003729911.1	LOC114678462	LOC114678462
XR_001445125.2	LOC106998616	LOC106998616
XR_003729477.1	LOC114678199	LOC114678199
XR_003729912.1	LOC114678463	LOC114678463
XR_001445126.2	LOC106998617	LOC106998617
XR_003729913.1	LOC114678464	LOC114678464
XR_001445128.2	LOC106998619	LOC106998619
XR_003729478.1	LOC114678200	LOC114678200
XR_003729479.1	LOC114678201	LOC114678201
XR_001445130.2	LOC106998620	LOC106998620
XM_028848172.1	LOC106998622	LOC106998622
XR_003729914.1	LOC114678465	LOC114678465
XM_028848989.1	FRG1	FRG1
XR_003729915.1	LOC114678466	LOC114678466
XM_028848990.1	LOC708952	LOC708952
XM_015129169.2	LOC106996026	LOC106996026
XM_028848991.1	DUX4	DUX4
XM_015129167.2	LOC106996024	LOC106996024
XR_003726414.1	LOC114675367	LOC114675367
XR_003726415.1	LOC114675367	LOC114675367
XM_028842628.1	LOC114675369	LOC114675369
XR_001445054.2	LOC106998559	LOC106998559
XR_001445053.2	LOC106998559	LOC106998559
XM_028849299.1	PLEKHG4B	PLEKHG4B
XM_028849300.1	PLEKHG4B	PLEKHG4B
XM_002808423.3	LRRC14B	LRRC14B
NM_001194083.2	CCDC127	CCDC127
XR_003730192.1	LOC114678723	LOC114678723
XM_028849301.1	SDHA	SDHA
XM_028849302.1	PDCD6	PDCD6
XM_028849303.1	PDCD6	PDCD6
XR_003730193.1	LOC114678725	LOC114678725
XM_028849304.1	AHRR	AHRR
XR_003730194.1	LOC114678727	LOC114678727
XR_001445133.2	LOC723047	LOC723047
XR_003730088.1	EXOC3	EXOC3
NM_001260656.1	EXOC3	EXOC3
XM_015139678.2	SLC9A3	SLC9A3
XM_028850056.1	LOC114679012	LOC114679012
XR_003730195.1	CEP72	CEP72
XR_001445138.2	CEP72	CEP72
XM_001095020.4	CEP72	CEP72
XM_028849305.1	CEP72	CEP72
XR_003730091.1	TPPP	TPPP
XR_003730103.1	TPPP	TPPP
XR_003730101.1	TPPP	TPPP
XR_003730094.1	TPPP	TPPP
XR_003730102.1	TPPP	TPPP
XR_003730097.1	TPPP	TPPP
XR_003730096.1	TPPP	TPPP
XR_003730098.1	TPPP	TPPP
XR_003730099.1	TPPP	TPPP
XR_003730093.1	TPPP	TPPP
XR_003730092.1	TPPP	TPPP
XR_003730095.1	TPPP	TPPP
XR_003730100.1	TPPP	TPPP
XM_028849238.1	TPPP	TPPP
XM_028849239.1	TPPP	TPPP
XM_015139672.2	TPPP	TPPP
XM_028849237.1	TPPP	TPPP
NM_001266695.1	TPPP	TPPP
XM_015139679.2	LOC106998629	LOC106998629
XR_003730197.1	LOC723056	LOC723056
XR_003730198.1	LOC723056	LOC723056
XR_003730196.1	LOC723056	LOC723056
XM_028849310.1	LOC723056	LOC723056
XM_028849307.1	LOC723056	LOC723056
XM_028849308.1	LOC723056	LOC723056
XM_028849311.1	LOC723056	LOC723056
XM_028849313.1	LOC723056	LOC723056
XM_028849312.1	LOC723056	LOC723056
XM_028849309.1	LOC723056	LOC723056
XM_028849306.1	LOC723056	LOC723056
XM_015139685.2	BRD9	BRD9
XM_015139688.2	BRD9	BRD9
XM_015139684.2	BRD9	BRD9
XM_015139683.2	BRD9	BRD9
XM_015139686.2	BRD9	BRD9
XM_015139682.2	BRD9	BRD9
XM_015139687.2	BRD9	BRD9
NM_001261189.1	BRD9	BRD9
XM_028849242.1	BRD9	BRD9
XM_001096221.3	TRIP13	TRIP13
XM_028849314.1	TRIP13	TRIP13
XR_003730200.1	LOC114678728	LOC114678728
XR_003730199.1	LOC114678728	LOC114678728
XM_028849315.1	LOC114678728	LOC114678728
XM_028850057.1	NKD2	NKD2
XR_003730201.1	LOC114678729	LOC114678729
XM_028849317.1	SLC12A7	SLC12A7
XM_028849316.1	SLC12A7	SLC12A7
XM_015139696.2	SLC12A7	SLC12A7
XM_028849318.1	SLC12A7	SLC12A7
XM_028849320.1	SLC12A7	SLC12A7
XM_028849319.1	SLC12A7	SLC12A7
XM_028849321.1	SLC12A7	SLC12A7
XM_002804299.3	SLC6A19	SLC6A19
XM_028849322.1	SLC6A19	SLC6A19
XM_028849323.1	SLC6A18	SLC6A18
XM_001119131.4	SLC6A18	SLC6A18
XM_015139700.2	SLC6A18	SLC6A18
NM_001190967.2	TERT	TERT
XM_015139702.2	CLPTM1L	CLPTM1L
XM_015139701.2	CLPTM1L	CLPTM1L
XM_001097234.3	CLPTM1L	CLPTM1L
XM_015139703.2	CLPTM1L	CLPTM1L
XM_015139704.2	LOC100424869	LOC100424869
XM_015139698.2	SLC6A3	SLC6A3
NM_001032826.1	SLC6A3	SLC6A3
XM_001097638.4	LPCAT1	LPCAT1
XM_028849324.1	LPCAT1	LPCAT1
XM_015139706.2	LPCAT1	LPCAT1
XR_003730203.1	LOC114678732	LOC114678732
XM_028849325.1	LOC723069	LOC723069
XR_003730202.1	LOC114678731	LOC114678731
XR_001445134.2	LOC106998625	LOC106998625
XM_015139707.2	MRPL36	MRPL36
NM_001258097.1	MRPL36	MRPL36
NM_001194314.1	NDUFS6	NDUFS6
XR_001445142.2	LOC106998632	LOC106998632
XM_015139709.2	IRX4	IRX4
XM_001097842.4	IRX4	IRX4
XR_001445144.2	LOC106998634	LOC106998634
XR_001445145.2	LOC106998635	LOC106998635
