NM_001178847.1	YEL032W	YEL032W
NM_001178846.3	YEL031W	YEL031W
NM_001178845.1	YEL030W	YEL030W
NM_001178844.1	YEL029C	YEL029C
NM_001348820.1	YEL028W	YEL028W
unassigned_transcript_62	YNCE0006W	YNCE0006W
NM_001178842.3	YEL027W	YEL027W
NM_001178841.1	YEL026W	YEL026W
NM_001178840.1	YEL025C	YEL025C
NM_001178839.3	YEL024W	YEL024W
NM_001178838.1	YEL023C	YEL023C
NM_001178837.1	YEL022W	YEL022W
NM_001178836.3	YEL021W	YEL021W
NM_001184349.1	YEL020W-A	YEL020W-A
NR_132166.1	YNCE0007C	YNCE0007C
NM_001178835.1	YEL020C	YEL020C
NM_001178834.3	YEL019C	YEL019C
NM_001178833.1	YEL018W	YEL018W
NM_001180029.1	YEL017C-A	YEL017C-A
NM_001178832.3	YEL017W	YEL017W
NM_001178831.1	YEL016C	YEL016C
NM_001178830.1	YEL015W	YEL015W
NM_001348821.1	YEL014C	YEL014C
NM_001178828.3	YEL013W	YEL013W
unassigned_transcript_63	YNCE0008C	YNCE0008C
NM_001178827.1	YEL012W	YEL012W
NM_001178826.1	YEL011W	YEL011W
unassigned_transcript_64	YNCE0009C	YNCE0009C
NM_001348822.1	YEL009C-A	YEL009C-A
unassigned_transcript_65	YNCE0010W	YNCE0010W
NM_001178824.3	YEL009C	YEL009C
NM_001348823.1	YEL008W	YEL008W
NM_001178822.1	YEL007W	YEL007W
NM_001178821.1	YEL006W	YEL006W
NM_001178820.3	YEL005C	YEL005C
NM_001178819.1	YEL004W	YEL004W
NM_001178818.1	YEL003W	YEL003W
NM_001178817.3	YEL002C	YEL002C
NM_001178816.1	YEL001C	YEL001C
NM_001178892.1	YER001W	YER001W
NM_001178893.3	YER002W	YER002W
NM_001178894.1	YER003C	YER003C
NM_001178895.1	YER004W	YER004W
NM_001178896.3	YER005W	YER005W
NM_001178897.1	YER006W	YER006W
NM_001178898.1	YER007W	YER007W
NM_001180857.3	YER007C-A	YER007C-A
NR_132167.1	YNCE0011C	YNCE0011C
NM_001178899.1	YER008C	YER008C
NM_001178900.1	YER009W	YER009W
NM_001178901.3	YER010C	YER010C
NM_001178902.1	YER011W	YER011W
unassigned_transcript_66	YNCE0012W	YNCE0012W
NM_001178903.1	YER012W	YER012W
NM_001178904.3	YER013W	YER013W
NM_001178905.1	YER014W	YER014W
NM_001184456.1	YER014C-A	YER014C-A
NM_001178906.3	YER015W	YER015W
NM_001178907.1	YER016W	YER016W
NM_001178908.1	YER017C	YER017C
NM_001178909.3	YER018C	YER018C
NM_001178910.1	YER019W	YER019W
NM_001180031.1	YER019C-A	YER019C-A
NM_001178911.3	YER020W	YER020W
NM_001178912.1	YER021W	YER021W
NM_001178913.1	YER022W	YER022W
NM_001178914.3	YER023W	YER023W
NM_001178915.1	YER024W	YER024W
NM_001178916.1	YER025W	YER025W
unassigned_transcript_67	YNCE0013W	YNCE0013W
NM_001178917.3	YER026C	YER026C
NM_001178918.1	YER027C	YER027C
NM_001178919.1	YER028C	YER028C
NM_001178920.3	YER029C	YER029C
NM_001178921.1	YER030W	YER030W
NM_001178922.1	YER031C	YER031C
NM_001178923.3	YER032W	YER032W
NM_001178924.1	YER033C	YER033C
NM_001178925.1	YER034W	YER034W
NM_001178926.3	YER035W	YER035W
NM_001178927.1	YER036C	YER036C
NM_001178928.1	YER037W	YER037W
NM_001178929.3	YER038C	YER038C
NM_001301348.1	YER038W-A	YER038W-A
NM_001178930.1	YER039C	YER039C
NM_001184319.1	YER039C-A	YER039C-A
NM_001178931.3	YER040W	YER040W
NM_001178932.2	YER041W	YER041W
NM_001178933.1	YER042W	YER042W
NM_001178934.3	YER043C	YER043C
NM_001178935.1	YER044C	YER044C
NM_001180023.1	YER044C-A	YER044C-A
NM_001178936.3	YER045C	YER045C
NM_001178937.1	YER046W	YER046W
NM_001178938.1	YER047C	YER047C
NM_001178939.3	YER048C	YER048C
unassigned_transcript_68	YNCE0014W	YNCE0014W
NM_001184330.1	YER048W-A	YER048W-A
NM_001178940.1	YER049W	YER049W
NM_001178941.3	YER050C	YER050C
NM_001178942.1	YER051W	YER051W
NM_001178943.1	YER052C	YER052C
NM_001178944.3	YER053C	YER053C
NM_001184444.1	YER053C-A	YER053C-A
NM_001178945.1	YER054C	YER054C
NM_001178946.3	YER055C	YER055C
NM_001178947.1	YER056C	YER056C
NM_001180036.1	YER056C-A	YER056C-A
NM_001178948.3	YER057C	YER057C
NM_001178949.1	YER058W	YER058W
NM_001178950.1	YER059W	YER059W
NM_001178951.3	YER060W	YER060W
NM_001180858.1	YER060W-A	YER060W-A
NM_001178952.2	YER061C	YER061C
NM_001178953.3	YER062C	YER062C
NM_001178954.1	YER063W	YER063W
NM_001178955.1	YER064C	YER064C
NM_001178956.3	YER065C	YER065C
unassigned_transcript_69	YNCE0015C	YNCE0015C
NM_001178957.1	YER066W	YER066W
NM_001178958.1	YER067W	YER067W
NM_001178959.3	YER068W	YER068W
NM_001178960.1	YER069W	YER069W
NM_001178961.1	YER070W	YER070W
NM_001178962.3	YER071C	YER071C
NM_001178963.1	YER072W	YER072W
NM_001178964.2	YER073W	YER073W
NM_001178965.3	YER074W	YER074W
NM_001184512.1	YER074W-A	YER074W-A
NM_001178966.2	YER075C	YER075C
unassigned_transcript_70	YNCE0016C	YNCE0016C
NM_001178967.3	YER076C	YER076C
NM_001178968.1	YER077C	YER077C
NM_001178969.1	YER078C	YER078C
NM_001184548.3	YER078W-A	YER078W-A
NM_001178970.1	YER079W	YER079W
NM_001178971.1	YER080W	YER080W
NR_132168.1	YNCE0017W	YNCE0017W
NM_001178972.3	YER081W	YER081W
NM_001178973.1	YER082C	YER082C
NM_001178974.1	YER083C	YER083C
NM_001270744.1	YER084W	YER084W
NM_001178976.3	YER085C	YER085C
NM_001178977.1	YER086W	YER086W
NM_001178978.1	YER087W	YER087W
NM_001180032.3	YER087C-B	YER087C-B
NM_001178979.3	YER088C	YER088C
NM_001178980.1	YER089C	YER089C
NM_001178981.1	YER090W	YER090W
NM_001178982.3	YER091C	YER091C
NM_001178983.3	YER092W	YER092W
NM_001178984.1	YER093C	YER093C
NM_001180860.1	YER093C-A	YER093C-A
NM_001178985.3	YER094C	YER094C
NM_001178986.3	YER095W	YER095W
NM_001178987.1	YER096W	YER096W
unassigned_transcript_71	YNCE0018W	YNCE0018W
NM_001178989.1	YER098W	YER098W
NM_001178990.3	YER099C	YER099C
NM_001178991.3	YER100W	YER100W
NM_001178992.1	YER101C	YER101C
NM_001178993.1	YER102W	YER102W
NM_001178994.3	YER103W	YER103W
NM_001178995.3	YER104W	YER104W
NM_001178996.1	YER105C	YER105C
NM_001178997.1	YER106W	YER106W
NM_001178998.3	YER107C	YER107C
unassigned_transcript_72	YER109C	YER109C
NM_001179000.1	YER110C	YER110C
NM_001179001.1	YER111C	YER111C
NM_001179002.3	YER112W	YER112W
NM_001179003.3	YER113C	YER113C
NM_001179004.1	YER114C	YER114C
NM_001179005.1	YER115C	YER115C
NM_001179006.3	YER116C	YER116C
NM_001179007.3	YER117W	YER117W
NM_001179008.1	YER118C	YER118C
NM_001179009.1	YER119C	YER119C
NM_001179010.3	YER120W	YER120W
NM_001179011.3	YER121W	YER121W
NM_001179012.1	YER122C	YER122C
NM_001179013.1	YER123W	YER123W
NM_001179014.3	YER124C	YER124C
NM_001179015.3	YER125W	YER125W
NM_001179016.1	YER126C	YER126C
NM_001179017.1	YER127W	YER127W
NM_001179018.3	YER128W	YER128W
NM_001179019.3	YER129W	YER129W
NM_001179020.1	YER130C	YER130C
NM_001179021.1	YER131W	YER131W
NR_132169.1	YNCE0019W	YNCE0019W
NM_001179022.3	YER132C	YER132C
NR_132170.1	YNCE0020C	YNCE0020C
NM_001179023.3	YER133W	YER133W
unassigned_transcript_73	YNCE0021C	YNCE0021C
unassigned_transcript_74	YNCE0022C	YNCE0022C
NM_001179024.1	YER134C	YER134C
NM_001348826.1	YER135C	YER135C
unassigned_transcript_75	YNCE0023W	YNCE0023W
NM_001179026.1	YER136W	YER136W
NM_001179027.3	YER137C	YER137C
NR_132171.1	YNCE0024W	YNCE0024W
unassigned_transcript_76	YNCE0025C	YNCE0025C
NM_001179028.4	YER138C	YER138C
NM_001184428.1	YER137C-A	YER137C-A
NM_001184332.1	YER138W-A	YER138W-A
NM_001179029.3	YER139C	YER139C
NM_001179030.3	YER140W	YER140W
NM_001179031.1	YER141W	YER141W
NM_001179032.1	YER142C	YER142C
NM_001179033.3	YER143W	YER143W
NM_001179034.3	YER144C	YER144C
NM_001179035.1	YER145C	YER145C
NM_001348827.1	YER145C-A	YER145C-A
NM_001179036.1	YER146W	YER146W
NM_001179037.3	YER147C	YER147C
NM_001179038.3	YER148W	YER148W
NM_001179039.1	YER149C	YER149C
NM_001179040.1	YER150W	YER150W
unassigned_transcript_77	YNCE0026W	YNCE0026W
NM_001179041.3	YER151C	YER151C
NM_001179042.3	YER152C	YER152C
NM_001179043.1	YER153C	YER153C
NM_001179044.1	YER154W	YER154W
NM_001179045.3	YER155C	YER155C
NM_001179046.3	YER156C	YER156C
NM_001179047.1	YER157W	YER157W
unassigned_transcript_78	YNCE0027C	YNCE0027C
NM_001179048.1	YER158C	YER158C
NM_001179049.3	YER159C	YER159C
unassigned_transcript_79	YNCE0028C	YNCE0028C
NM_001179050.4	YER160C	YER160C
NM_001184429.1	YER159C-A	YER159C-A
NM_001179051.1	YER161C	YER161C
NM_001179052.4	YER162C	YER162C
NM_001179053.3	YER163C	YER163C
NM_001179054.1	YER164W	YER164W
NM_001179055.1	YER165W	YER165W
NM_001179056.3	YER166W	YER166W
NM_001179057.3	YER167W	YER167W
NM_001179058.1	YER168C	YER168C
NM_001179059.1	YER169W	YER169W
NM_001179060.3	YER170W	YER170W
NM_001179061.3	YER171W	YER171W
NM_001179062.1	YER172C	YER172C
NM_001179063.1	YER173W	YER173W
NM_001179064.3	YER174C	YER174C
NM_001179065.3	YER175C	YER175C
NM_001184589.1	YER175W-A	YER175W-A
NM_001179066.1	YER176W	YER176W
NM_001179067.3	YER177W	YER177W
NM_001179068.3	YER178W	YER178W
NM_001179069.1	YER179W	YER179W
NM_001179070.1	YER180C	YER180C
NM_001184517.3	YER180C-A	YER180C-A
unassigned_transcript_80	YNCE0029C	YNCE0029C
NM_001348828.1	YER181C	YER181C
NM_001179072.3	YER182W	YER182W
NM_001179073.1	YER183C	YER183C
NM_001179074.1	YER184C	YER184C
NM_001179075.3	YER185W	YER185W
NM_001179076.3	YER186C	YER186C
NM_001179077.1	YER187W	YER187W
NM_001348829.1	YER188W	YER188W
NM_001184633.1	YER188C-A	YER188C-A
NM_001179079.3	YER189W	YER189W
NM_001179080.3	YER190W	YER190W
NM_001184590.1	YER190C-B	YER190C-B
NM_001179899.1	YFL068W	YFL068W
NM_001179900.1	YFL067W	YFL067W
NM_001179901.1	YFL066C	YFL066C
NM_001179902.1	YFL065C	YFL065C
NM_001179903.1	YFL064C	YFL064C
NM_001179905.1	YFL062W	YFL062W
NM_001179906.1	YFL061W	YFL061W
NM_001179907.1	YFL060C	YFL060C
NM_001179908.1	YFL059W	YFL059W
NM_001179909.1	YFL058W	YFL058W
unassigned_transcript_81	YFL056C	YFL056C
NM_001179912.1	YFL055W	YFL055W
NM_001179913.1	YFL054C	YFL054C
NM_001179914.1	YFL053W	YFL053W
NM_001179915.1	YFL052W	YFL052W
NM_001179916.1	YFL051C	YFL051C
NM_001179917.1	YFL050C	YFL050C
NM_001179918.1	YFL049W	YFL049W
NM_001179919.1	YFL048C	YFL048C
NM_001179920.1	YFL047W	YFL047W
NM_001179921.1	YFL046W	YFL046W
NM_001179922.1	YFL045C	YFL045C
NM_001179923.1	YFL044C	YFL044C
NM_001179924.1	YFL042C	YFL042C
NM_001184549.1	YFL041W-A	YFL041W-A
NM_001179925.1	YFL041W	YFL041W
NM_001179926.1	YFL040W	YFL040W
NM_001179927.1	YFL039C	YFL039C
NM_001179928.1	YFL038C	YFL038C
NM_001179929.1	YFL037W	YFL037W
NR_132172.1	YNCF0001C	YNCF0001C
NM_001179930.1	YFL036W	YFL036W
NM_001179931.1	YFL034C-B	YFL034C-B
NM_001184310.1	YFL034C-A	YFL034C-A
NM_001179932.2	YFL034W	YFL034W
NM_001179933.1	YFL033C	YFL033C
NM_001179935.1	YFL031W	YFL031W
NM_001179936.1	YFL030W	YFL030W
NM_001179937.1	YFL029C	YFL029C
NM_001179938.1	YFL028C	YFL028C
NM_001179939.1	YFL027C	YFL027C
NM_001179940.2	YFL026W	YFL026W
NM_001179941.1	YFL025C	YFL025C
NM_001179942.1	YFL024C	YFL024C
NM_001179943.1	YFL023W	YFL023W
NM_001179944.2	YFL022C	YFL022C
NM_001179945.1	YFL021W	YFL021W
NM_001179946.1	YFL020C	YFL020C
NM_001348831.1	YFL019C	YFL019C
unassigned_transcript_82	YNCF0002W	YNCF0002W
NM_001179948.1	YFL018C	YFL018C
NM_001180864.1	YFL017W-A	YFL017W-A
NM_001179949.1	YFL017C	YFL017C
NM_001179950.1	YFL016C	YFL016C
NM_001348832.1	YFL015C	YFL015C
NM_001179952.1	YFL014W	YFL014W
NM_001179953.1	YFL013C	YFL013C
NM_001179954.1	YFL012W	YFL012W
NM_001179955.1	YFL011W	YFL011W
NM_001180024.1	YFL010W-A	YFL010W-A
NM_001179956.1	YFL010C	YFL010C
NM_001179957.1	YFL009W	YFL009W
NM_001179958.1	YFL008W	YFL008W
NM_001179959.1	YFL007W	YFL007W
NM_001179961.1	YFL005W	YFL005W
NR_132173.1	YNCF0003C	YNCF0003C
NM_001179962.1	YFL004W	YFL004W
NM_001179963.1	YFL003C	YFL003C
unassigned_transcript_83	YNCF0004C	YNCF0004C
NM_001180862.2	YFL002W-A	YFL002W-A
NM_001184430.1	YFL002W-B	YFL002W-B
NM_001179964.1	YFL002C	YFL002C
NM_001179965.1	YFL001W	YFL001W
NM_001179966.1	YFR001W	YFR001W
NM_001179967.1	YFR002W	YFR002W
NM_001179968.1	YFR003C	YFR003C
NM_001179969.1	YFR004W	YFR004W
NM_001179970.1	YFR005C	YFR005C
NM_001179971.1	YFR006W	YFR006W
unassigned_transcript_84	YNCF0005C	YNCF0005C
NM_001179972.1	YFR007W	YFR007W
NM_001179973.1	YFR008W	YFR008W
unassigned_transcript_85	YNCF0006W	YNCF0006W
NM_001179974.1	YFR009W	YFR009W
NM_001179975.1	YFR010W	YFR010W
NM_001179976.1	YFR011C	YFR011C
unassigned_transcript_86	YNCF0007W	YNCF0007W
NM_001179977.1	YFR012W	YFR012W
NM_001184472.1	YFR012W-A	YFR012W-A
NM_001179978.1	YFR013W	YFR013W
NM_001179979.2	YFR014C	YFR014C
NM_001179980.1	YFR015C	YFR015C
NM_001179981.1	YFR016C	YFR016C
unassigned_transcript_87	YNCF0008C	YNCF0008C
NM_001179982.1	YFR017C	YFR017C
NM_001179983.1	YFR018C	YFR018C
NM_001179984.2	YFR019W	YFR019W
unassigned_transcript_88	YNCF0009C	YNCF0009C
NM_001270745.1	YFR020W	YFR020W
NM_001179986.1	YFR021W	YFR021W
NM_001179987.3	YFR022W	YFR022W
NR_132174.1	YNCF0010C	YNCF0010C
NM_001179988.1	YFR023W	YFR023W
NM_001180865.3	YFR024C-A	YFR024C-A
NM_001179990.1	YFR025C	YFR025C
unassigned_transcript_89	YNCF0011C	YNCF0011C
NM_001179991.3	YFR026C	YFR026C
NM_001179992.1	YFR027W	YFR027W
NM_001179993.3	YFR028C	YFR028C
unassigned_transcript_90	YNCF0012C	YNCF0012C
NM_001179994.1	YFR029W	YFR029W
NM_001179995.3	YFR030W	YFR030W
NM_001179996.2	YFR031C	YFR031C
NM_001180030.3	YFR031C-A	YFR031C-A
NR_132175.1	YNCF0013W	YNCF0013W
NM_001179997.1	YFR032C	YFR032C
NM_001184311.3	YFR032C-A	YFR032C-A
NM_001184591.1	YFR032C-B	YFR032C-B
NM_001179998.3	YFR033C	YFR033C
NM_001179999.1	YFR034C	YFR034C
NM_001180000.3	YFR035C	YFR035C
unassigned_transcript_91	YNCF0014C	YNCF0014C
NM_001180001.1	YFR036W	YFR036W
NM_001180002.3	YFR037C	YFR037C
NM_001180003.1	YFR038W	YFR038W
NM_001180004.3	YFR039C	YFR039C
NM_001180005.2	YFR040W	YFR040W
NM_001180006.3	YFR041C	YFR041C
NM_001180007.1	YFR042W	YFR042W
NM_001180008.3	YFR043C	YFR043C
NM_001180009.1	YFR044C	YFR044C
NM_001180010.3	YFR045W	YFR045W
NM_001180011.1	YFR046C	YFR046C
NM_001180012.3	YFR047C	YFR047C
NM_001180013.1	YFR048W	YFR048W
NM_001180014.3	YFR049W	YFR049W
NM_001180015.1	YFR050C	YFR050C
NM_001180016.3	YFR051C	YFR051C
NM_001180017.1	YFR052W	YFR052W
NM_001180018.3	YFR053C	YFR053C
NM_001348833.1	YFR054C	YFR054C
NM_001180021.1	YFR055W	YFR055W
NM_001180022.3	YFR057W	YFR057W
NM_001181129.1	YGL263W	YGL263W
NM_001181128.1	YGL262W	YGL262W
NM_001181127.1	YGL261C	YGL261C
NM_001181126.1	YGL260W	YGL260W
NM_001181125.1	YGL259W	YGL259W
NM_001184473.1	YGL258W-A	YGL258W-A
NM_001181124.1	YGL258W	YGL258W
NM_001181123.1	YGL257C	YGL257C
NM_001181122.1	YGL256W	YGL256W
NR_188205.1	YNCG0047C	YNCG0047C
NM_001181121.1	YGL255W	YGL255W
NM_001181120.1	YGL254W	YGL254W
NM_001181119.1	YGL253W	YGL253W
NM_001181118.1	YGL252C	YGL252C
NM_001181117.1	YGL251C	YGL251C
NM_001181116.1	YGL250W	YGL250W
NM_001181115.1	YGL249W	YGL249W
NR_132176.1	YNCG0001C	YNCG0001C
NM_001181114.1	YGL248W	YGL248W
NM_001181113.1	YGL247W	YGL247W
NM_001181112.1	YGL246C	YGL246C
NM_001181111.1	YGL245W	YGL245W
NM_001181110.1	YGL244W	YGL244W
NM_001181109.1	YGL243W	YGL243W
NM_001181108.1	YGL242C	YGL242C
NM_001181107.1	YGL241W	YGL241W
NM_001181106.1	YGL240W	YGL240W
NM_001181104.1	YGL238W	YGL238W
NM_001181103.1	YGL237C	YGL237C
NM_001181102.1	YGL236C	YGL236C
NM_001181101.1	YGL235W	YGL235W
NM_001181100.1	YGL234W	YGL234W
NM_001181099.1	YGL233W	YGL233W
NM_001181098.1	YGL232W	YGL232W
NM_001181097.1	YGL231C	YGL231C
NM_001181096.1	YGL230C	YGL230C
NM_001181095.1	YGL229C	YGL229C
NM_001181094.1	YGL228W	YGL228W
NM_001181093.1	YGL227W	YGL227W
NM_001181091.1	YGL226C-A	YGL226C-A
NM_001181092.1	YGL226W	YGL226W
unassigned_transcript_92	YNCG0002C	YNCG0002C
NM_001181090.1	YGL225W	YGL225W
NM_001181089.1	YGL224C	YGL224C
NM_001181088.1	YGL223C	YGL223C
NM_001181087.1	YGL222C	YGL222C
NM_001181086.1	YGL221C	YGL221C
NM_001181085.1	YGL220W	YGL220W
NM_001181084.1	YGL219C	YGL219C
NM_001181081.1	YGL216W	YGL216W
NM_001181080.1	YGL215W	YGL215W
NM_001181078.1	YGL213C	YGL213C
NM_001181077.1	YGL212W	YGL212W
NM_001181076.1	YGL211W	YGL211W
NM_001181075.1	YGL210W	YGL210W
NM_001181074.1	YGL209W	YGL209W
NM_001181073.2	YGL208W	YGL208W
NM_001181072.1	YGL207W	YGL207W
NM_001181071.1	YGL206C	YGL206C
NM_001181070.1	YGL205W	YGL205W
unassigned_transcript_93	YNCG0003C	YNCG0003C
NM_001270746.1	YGL204C	YGL204C
NM_001181068.1	YGL203C	YGL203C
unassigned_transcript_94	YNCG0004W	YNCG0004W
NM_001181067.1	YGL202W	YGL202W
NM_001181066.1	YGL201C	YGL201C
unassigned_transcript_95	YNCG0005W	YNCG0005W
NM_001181065.3	YGL200C	YGL200C
NM_001181063.1	YGL198W	YGL198W
NM_001181062.2	YGL197W	YGL197W
NM_001181061.1	YGL196W	YGL196W
NM_001181060.3	YGL195W	YGL195W
NM_001184677.1	YGL194C-A	YGL194C-A
NM_001181059.1	YGL194C	YGL194C
NR_132177.1	YNCG0006C	YNCG0006C
NM_001181058.1	YGL193C	YGL193C
NM_001181057.3	YGL192W	YGL192W
NM_001181056.1	YGL191W	YGL191W
NM_001181055.1	YGL190C	YGL190C
NM_001181054.1	YGL189C	YGL189C
NM_001184593.3	YGL188C-A	YGL188C-A
NM_001181052.1	YGL187C	YGL187C
NM_001181051.1	YGL186C	YGL186C
NM_001181050.1	YGL185C	YGL185C
NM_001181049.3	YGL184C	YGL184C
NM_001181048.1	YGL183C	YGL183C
NM_001181046.1	YGL181W	YGL181W
NM_001181045.1	YGL180W	YGL180W
NM_001181044.3	YGL179C	YGL179C
NM_001181043.1	YGL178W	YGL178W
NM_001181041.1	YGL176C	YGL176C
NM_001181040.1	YGL175C	YGL175C
NM_001181039.3	YGL174W	YGL174W
NM_001181038.1	YGL173C	YGL173C
NM_001181037.1	YGL172W	YGL172W
NM_001181036.1	YGL171W	YGL171W
NM_001181035.3	YGL170C	YGL170C
unassigned_transcript_96	YNCG0007C	YNCG0007C
NM_001181034.1	YGL169W	YGL169W
NM_001181033.1	YGL168W	YGL168W
NM_001181032.1	YGL167C	YGL167C
NM_001181031.3	YGL166W	YGL166W
NM_001181029.1	YGL164C	YGL164C
NM_001181028.1	YGL163C	YGL163C
NM_001181027.1	YGL162W	YGL162W
NM_001181026.3	YGL161C	YGL161C
NM_001181025.1	YGL160W	YGL160W
NM_001181024.1	YGL159W	YGL159W
unassigned_transcript_97	YNCG0008W	YNCG0008W
NM_001181023.1	YGL158W	YGL158W
NM_001181022.3	YGL157W	YGL157W
NM_001181021.1	YGL156W	YGL156W
NM_001181020.1	YGL155W	YGL155W
NM_001181019.1	YGL154C	YGL154C
NM_001181018.3	YGL153W	YGL153W
NM_001181016.1	YGL151W	YGL151W
NM_001181015.1	YGL150C	YGL150C
NM_001348834.1	YGL149W	YGL149W
NM_001181013.1	YGL148W	YGL148W
NM_001181012.3	YGL147C	YGL147C
NM_001181011.1	YGL146C	YGL146C
NM_001181010.2	YGL145W	YGL145W
NM_001181009.1	YGL144C	YGL144C
NM_001181008.3	YGL143C	YGL143C
NM_001181007.1	YGL142C	YGL142C
NM_001181006.1	YGL141W	YGL141W
NM_001181005.1	YGL140C	YGL140C
NM_001181004.3	YGL139W	YGL139W
NM_001181003.1	YGL138C	YGL138C
NM_001181002.1	YGL137W	YGL137W
NM_001181001.1	YGL136C	YGL136C
NM_001181000.3	YGL135W	YGL135W
NM_001180999.1	YGL134W	YGL134W
NM_001180998.1	YGL133W	YGL133W
NM_001180996.1	YGL131C	YGL131C
NM_001180995.3	YGL130W	YGL130W
NM_001180994.2	YGL129C	YGL129C
NM_001180993.1	YGL128C	YGL128C
NM_001180992.1	YGL127C	YGL127C
NM_001180991.3	YGL126W	YGL126W
NM_001180990.1	YGL125W	YGL125W
NM_001180989.2	YGL124C	YGL124C
NM_001180988.1	YGL123W	YGL123W
NM_001180987.3	YGL122C	YGL122C
NM_001180986.1	YGL121C	YGL121C
NM_001180985.1	YGL120C	YGL120C
NM_001180984.1	YGL119W	YGL119W
unassigned_transcript_98	YNCG0009C	YNCG0009C
NM_001348835.1	YGL118C	YGL118C
NM_001180982.3	YGL117W	YGL117W
NM_001180981.1	YGL116W	YGL116W
NM_001180980.1	YGL115W	YGL115W
NM_001180979.1	YGL114W	YGL114W
NM_001180978.3	YGL113W	YGL113W
NM_001180977.1	YGL112C	YGL112C
NM_001180976.1	YGL111W	YGL111W
NM_001180975.1	YGL110C	YGL110C
NM_001180973.3	YGL108C	YGL108C
NM_001180972.1	YGL107C	YGL107C
NM_001180971.1	YGL106W	YGL106W
NM_001180970.1	YGL105W	YGL105W
NM_001180969.3	YGL104C	YGL104C
NM_001180968.1	YGL103W	YGL103W
NM_001180966.1	YGL101W	YGL101W
NM_001180965.1	YGL100W	YGL100W
NM_001180964.3	YGL099W	YGL099W
NR_132178.1	YNCG0010W	YNCG0010W
NM_001180963.1	YGL098W	YGL098W
unassigned_transcript_99	YNCG0011W	YNCG0011W
NM_001180962.1	YGL097W	YGL097W
NM_001180961.1	YGL096W	YGL096W
unassigned_transcript_100	YNCG0012W	YNCG0012W
NM_001180960.3	YGL095C	YGL095C
NM_001180959.1	YGL094C	YGL094C
NM_001180958.1	YGL093W	YGL093W
NM_001180957.1	YGL092W	YGL092W
NM_001180956.3	YGL091C	YGL091C
NM_001180955.1	YGL090W	YGL090W
NM_001180954.1	YGL089C	YGL089C
NM_001348836.1	YGL088W	YGL088W
NR_132179.1	YNCG0013W	YNCG0013W
NM_001180952.1	YGL087C	YGL087C
NM_001180951.3	YGL086W	YGL086W
NM_001180950.1	YGL085W	YGL085W
NM_001180949.1	YGL084C	YGL084C
NM_001180948.1	YGL083W	YGL083W
NM_001180947.3	YGL082W	YGL082W
NM_001180946.1	YGL081W	YGL081W
NM_001180945.1	YGL080W	YGL080W
NM_001180944.1	YGL079W	YGL079W
NM_001180943.3	YGL078C	YGL078C
NM_001180942.1	YGL077C	YGL077C
NM_001180941.1	YGL076C	YGL076C
NR_132180.1	YNCG0014C	YNCG0014C
NR_132181.1	YNCG0015C	YNCG0015C
NM_001180940.1	YGL075C	YGL075C
NM_001180938.3	YGL073W	YGL073W
NM_001180936.1	YGL071W	YGL071W
NM_001180935.1	YGL070C	YGL070C
NM_001180933.1	YGL068W	YGL068W
NM_001180932.3	YGL067W	YGL067W
NM_001180931.1	YGL066W	YGL066W
NM_001180930.1	YGL065C	YGL065C
NM_001180929.1	YGL064C	YGL064C
NM_001180928.4	YGL063W	YGL063W
NM_001180927.1	YGL062W	YGL062W
NM_001180926.1	YGL061C	YGL061C
NM_001180925.1	YGL060W	YGL060W
NM_001180924.4	YGL059W	YGL059W
NM_001180923.1	YGL058W	YGL058W
NM_001180922.1	YGL057C	YGL057C
NM_001180921.2	YGL056C	YGL056C
NM_001180920.3	YGL055W	YGL055W
NM_001180919.1	YGL054C	YGL054C
unassigned_transcript_101	YNCG0016C	YNCG0016C
NM_001180918.1	YGL053W	YGL053W
NM_001180916.1	YGL051W	YGL051W
unassigned_transcript_102	YNCG0017W	YNCG0017W
NM_001180915.3	YGL050W	YGL050W
NM_001180914.1	YGL049C	YGL049C
NM_001180913.1	YGL048C	YGL048C
NM_001180912.1	YGL047W	YGL047W
unassigned_transcript_103	YNCG0018C	YNCG0018C
NM_001180910.3	YGL045W	YGL045W
NM_001180909.1	YGL044C	YGL044C
NM_001180908.1	YGL043W	YGL043W
NM_001184550.1	YGL041C-B	YGL041C-B
NM_001184647.4	YGL041W-A	YGL041W-A
NM_001180905.1	YGL040C	YGL040C
unassigned_transcript_104	YNCG0019W	YNCG0019W
NM_001180904.1	YGL039W	YGL039W
NM_001180903.1	YGL038C	YGL038C
NM_001180902.3	YGL037C	YGL037C
NM_001180901.1	YGL036W	YGL036W
NM_001180900.1	YGL035C	YGL035C
NM_001348837.1	YGL034C	YGL034C
NM_001180898.2	YGL033W	YGL033W
NM_001180897.3	YGL032C	YGL032C
NM_001180896.1	YGL031C	YGL031C
NM_001180895.1	YGL030W	YGL030W
NM_001180894.1	YGL029W	YGL029W
unassigned_transcript_105	YNCG0020C	YNCG0020C
NM_001180893.3	YGL028C	YGL028C
NM_001180892.1	YGL027C	YGL027C
NM_001180891.1	YGL026C	YGL026C
NM_001180890.1	YGL025C	YGL025C
NM_001180888.3	YGL023C	YGL023C
NM_001180887.1	YGL022W	YGL022W
NM_001180886.1	YGL021W	YGL021W
NM_001180885.1	YGL020C	YGL020C
NM_001180884.3	YGL019W	YGL019W
NM_001180883.1	YGL018C	YGL018C
