XM_063281056.1	LOC134485287	LOC134485287
XM_039094164.2	Potefam2	Potefam2
XM_039094158.2	Potefam2	Potefam2
XM_039094187.2	Potefam2	Potefam2
XM_039094170.2	Potefam2	Potefam2
XM_039094183.2	Potefam2	Potefam2
XM_039094189.2	Potefam2	Potefam2
XM_063281670.1	Chrna7	Chrna7
NM_012832.4	Chrna7	Chrna7
XR_005494549.2	LOC102548165	LOC102548165
XR_010060388.1	LOC102548165	LOC102548165
XR_010060392.1	LOC102548165	LOC102548165
XR_005494545.2	LOC102548323	LOC102548323
XR_005494541.2	LOC102548323	LOC102548323
XR_005494544.2	LOC102548323	LOC102548323
XR_005494546.2	LOC102548323	LOC102548323
XR_005494543.2	LOC102548323	LOC102548323
XM_063278750.1	Otud7a	Otud7a
XM_008759566.4	Otud7a	Otud7a
XM_063278759.1	Otud7a	Otud7a
XM_008759568.4	Otud7a	Otud7a
XM_063278751.1	Otud7a	Otud7a
XM_063278757.1	Otud7a	Otud7a
NM_001134706.2	Hmgn5b	Hmgn5b
XR_010060393.1	LOC134483597	LOC134483597
NM_001109147.1	Klf13	Klf13
XR_005500224.1	LOC120100492	LOC120100492
XR_010063020.1	LOC102548601	LOC102548601
XR_010063021.1	LOC102548601	LOC102548601
XR_010063019.1	LOC102548601	LOC102548601
XR_590310.4	LOC102548601	LOC102548601
XR_010063022.1	LOC134485125	LOC134485125
XR_005499165.2	LOC120099837	LOC120099837
NM_001037734.1	Trpm1	Trpm1
NM_001037733.1	Trpm1	Trpm1
XM_063266876.1	Trpm1	Trpm1
XM_039082296.1	Trpm1	Trpm1
NR_031924.1	Mir211	Mir211
unassigned_transcript_69	Mir211	Mir211
unassigned_transcript_70	Mir211	Mir211
NM_001100846.1	Mtmr10	Mtmr10
XM_039079931.2	Mtmr10	Mtmr10
XM_039079929.2	Mtmr10	Mtmr10
XM_039079926.2	Mtmr10	Mtmr10
XM_063264488.1	Mtmr10	Mtmr10
XM_039079939.2	Fan1	Fan1
XM_006229339.5	Fan1	Fan1
NM_001191633.1	Fan1	Fan1
XM_039079943.2	Fan1	Fan1
NM_001106340.1	Mphosph10	Mphosph10
XM_039108802.2	Mcee	Mcee
XM_039108809.2	Mcee	Mcee
NM_001106341.1	Mcee	Mcee
XM_039092566.2	Apba2	Apba2
XM_063275521.1	Apba2	Apba2
XM_063275507.1	Apba2	Apba2
XM_039092570.2	Apba2	Apba2
XM_063275551.1	Apba2	Apba2
XM_039092563.2	Apba2	Apba2
XM_039092574.2	Apba2	Apba2
XM_039092571.2	Apba2	Apba2
XM_063275530.1	Apba2	Apba2
XM_039092568.2	Apba2	Apba2
XM_063275517.1	Apba2	Apba2
XM_063275541.1	Apba2	Apba2
NM_031780.2	Apba2	Apba2
XM_063275562.1	Apba2	Apba2
XR_010060407.1	LOC134483612	LOC134483612
XR_010060399.1	LOC120097338	LOC120097338
NM_001427632.1	Entrep2	Entrep2
XM_063273639.1	Entrep2	Entrep2
XM_039094263.2	Entrep2	Entrep2
XM_063273633.1	Entrep2	Entrep2
NM_001173527.1	Nsmce3	Nsmce3
XR_005500162.1	LOC120100402	LOC120100402
XR_010060419.1	LOC120099839	LOC120099839
XR_010060444.1	LOC120099839	LOC120099839
XR_010060445.1	LOC120099839	LOC120099839
XR_010060439.1	LOC120099839	LOC120099839
XR_010060437.1	LOC120099839	LOC120099839
XR_010060436.1	LOC120099839	LOC120099839
XR_010060467.1	LOC120099839	LOC120099839
XR_010060464.1	LOC120099839	LOC120099839
XR_010060431.1	LOC120099839	LOC120099839
XR_010060456.1	LOC120099839	LOC120099839
XR_010060413.1	LOC120099839	LOC120099839
XR_010060447.1	LOC120099839	LOC120099839
XR_010060451.1	LOC120099839	LOC120099839
XR_010060446.1	LOC120099839	LOC120099839
XR_010060423.1	LOC120099839	LOC120099839
XR_005499167.2	LOC120099839	LOC120099839
XR_005499166.2	LOC120099839	LOC120099839
XR_010060427.1	LOC120099839	LOC120099839
XR_010060424.1	LOC120099839	LOC120099839
XR_010060461.1	LOC120099839	LOC120099839
XR_010060417.1	LOC120099839	LOC120099839
XR_010060442.1	LOC120099839	LOC120099839
XR_005501920.2	Tjp1	Tjp1
NM_001106266.1	Tjp1	Tjp1
XM_039105296.2	Tjp1	Tjp1
XM_039105288.2	Tjp1	Tjp1
XM_017588935.3	Tjp1	Tjp1
XM_039105279.2	Tjp1	Tjp1
XM_039105265.2	Tjp1	Tjp1
XM_039105261.2	Tjp1	Tjp1
XM_039105346.2	Tjp1	Tjp1
XM_063284353.1	Tjp1	Tjp1
XM_039105338.2	Tjp1	Tjp1
XM_039105314.2	Tjp1	Tjp1
XM_039105302.1	Tjp1	Tjp1
XM_039105332.2	Tjp1	Tjp1
XM_063284370.1	Tjp1	Tjp1
XM_063284364.1	Tjp1	Tjp1
XM_063284361.1	Tjp1	Tjp1
XM_063284360.1	Tjp1	Tjp1
XM_063284358.1	Tjp1	Tjp1
XM_063284350.1	Tjp1	Tjp1
XM_039105325.2	Tjp1	Tjp1
XR_010060476.1	LOC120099840	LOC120099840
XR_005499179.2	LOC120099840	LOC120099840
unassigned_transcript_71	Trnap-agg47	Trnap-agg47
XR_010063023.1	LOC134485126	LOC134485126
XR_010063024.1	LOC134485127	LOC134485127
XR_010063025.1	LOC102546680	LOC102546680
XR_005499180.2	LOC120099841	LOC120099841
XR_005505558.2	Tars3	Tars3
XR_005505557.2	Tars3	Tars3
NM_001401535.1	Tars3	Tars3
XM_063262468.1	Tars3	Tars3
NM_001106267.2	Tm2d3	Tm2d3
NM_001419455.1	Tm2d3	Tm2d3
NM_001419456.1	Tm2d3	Tm2d3
NM_001419457.1	Tm2d3	Tm2d3
NM_001419458.1	Tm2d3	Tm2d3
XR_010063026.1	LOC108349586	LOC108349586
XR_005499182.2	LOC120099842	LOC120099842
XR_010063028.1	LOC102547214	LOC102547214
XR_010063027.1	LOC102547214	LOC102547214
XR_010063032.1	LOC102547214	LOC102547214
XR_010063030.1	LOC102547214	LOC102547214
XR_010063033.1	LOC102547214	LOC102547214
XR_010063035.1	LOC102547214	LOC102547214
XR_010063031.1	LOC102547214	LOC102547214
XR_010063029.1	LOC102547214	LOC102547214
XR_005499183.2	LOC102547214	LOC102547214
XR_010063034.1	LOC102547214	LOC102547214
XR_010063036.1	LOC102547214	LOC102547214
XR_005499187.2	LOC102549305	LOC102549305
XR_010063037.1	LOC102549305	LOC102549305
XR_010063038.1	LOC102549305	LOC102549305
NM_012999.2	Pcsk6	Pcsk6
XM_039101796.2	Pcsk6	Pcsk6
XM_039101798.2	Pcsk6	Pcsk6
XM_063282005.1	Snrpa1	Snrpa1
NM_001271323.1	Snrpa1	Snrpa1
XM_006229323.5	Snrpa1	Snrpa1
NM_173120.2	Selenos	Selenos
NM_001106268.1	Chsy1	Chsy1
XM_039105374.2	Chsy1	Chsy1
XR_350463.5	LOC102549532	LOC102549532
XR_010063039.1	LOC134485128	LOC134485128
XR_010063047.1	LOC134485130	LOC134485130
XR_010063046.1	LOC134485129	LOC134485129
XR_010063040.1	LOC102549616	LOC102549616
XR_010063044.1	LOC102549616	LOC102549616
XR_010063043.1	LOC102549616	LOC102549616
XR_005494560.2	LOC102549616	LOC102549616
XR_010063041.1	LOC102549616	LOC102549616
XR_010063045.1	LOC102549616	LOC102549616
XR_005494562.2	LOC102549616	LOC102549616
XR_010063042.1	LOC102549616	LOC102549616
XR_010052148.1	Lrrk1	Lrrk1
XM_063262481.1	Lrrk1	Lrrk1
XM_063262476.1	Lrrk1	Lrrk1
XM_063262478.1	Lrrk1	Lrrk1
XM_039112688.2	Lrrk1	Lrrk1
NM_001191624.1	Lrrk1	Lrrk1
XM_063262490.1	Lrrk1	Lrrk1
XM_063262498.1	Lrrk1	Lrrk1
XR_005500204.1	LOC120100464	LOC120100464
XM_063282400.1	Aldh1a3	Aldh1a3
XM_039102407.2	Aldh1a3	Aldh1a3
NM_153300.2	Aldh1a3	Aldh1a3
XM_039102413.2	Aldh1a3	Aldh1a3
unassigned_transcript_72	Trnap-agg55	Trnap-agg55
XR_010063048.1	LOC134485131	LOC134485131
XR_010055191.1	Asb7	Asb7
XM_006229350.5	Asb7	Asb7
XM_006229349.5	Asb7	Asb7
XM_039085011.2	Asb7	Asb7
NM_001108915.2	Asb7	Asb7
XM_063269228.1	Asb7	Asb7
XM_063269231.1	Asb7	Asb7
XM_039094329.2	Lins1	Lins1
XM_039094293.2	Lins1	Lins1
XM_063262526.1	Lins1	Lins1
XM_039094297.2	Lins1	Lins1
XM_063262516.1	Lins1	Lins1
XM_039094299.2	Lins1	Lins1
NM_001400228.1	Lins1	Lins1
XM_039094319.1	Lins1	Lins1
XM_039087583.2	Cers3	Cers3
XM_039087587.2	Cers3	Cers3
NM_001127561.1	Cers3	Cers3
XM_039094338.2	Adamts17	Adamts17
XM_218753.11	Adamts17	Adamts17
XR_010060527.1	LOC120097339	LOC120097339
XR_005494573.2	LOC120097339	LOC120097339
XR_010060534.1	LOC120097339	LOC120097339
XR_010060529.1	LOC120097339	LOC120097339
XR_005494576.2	LOC120097340	LOC120097340
XR_010060540.1	LOC134483668	LOC134483668
XR_010060541.1	LOC134483669	LOC134483669
XM_017590159.3	Lysmd4	Lysmd4
XM_063273774.1	Lysmd4	Lysmd4
XM_063273778.1	Lysmd4	Lysmd4
XM_039094384.2	Lysmd4	Lysmd4
NM_001401374.1	Lysmd4	Lysmd4
NM_001401375.1	Lysmd4	Lysmd4
XM_039094371.2	Lysmd4	Lysmd4
XM_039094387.2	Lysmd4	Lysmd4
XM_039080825.2	Mef2a	Mef2a
XM_039080839.2	Mef2a	Mef2a
XM_063265624.1	Mef2a	Mef2a
XM_039080833.2	Mef2a	Mef2a
XM_063265619.1	Mef2a	Mef2a
XM_063265595.1	Mef2a	Mef2a
XM_063265611.1	Mef2a	Mef2a
XM_063265617.1	Mef2a	Mef2a
XM_008759541.4	Mef2a	Mef2a
XM_039080830.2	Mef2a	Mef2a
XM_063265606.1	Mef2a	Mef2a
XM_039080843.2	Mef2a	Mef2a
NM_001014035.2	Mef2a	Mef2a
XM_063280767.1	LOC134484897	LOC134484897
XR_005499189.2	LOC103691157	LOC103691157
XR_005499190.2	LOC103691157	LOC103691157
XM_039082302.2	Lrrc28	Lrrc28
NM_001108486.1	Lrrc28	Lrrc28
XM_006229347.4	Lrrc28	Lrrc28
XM_039082306.2	Lrrc28	Lrrc28
XM_006229346.5	Lrrc28	Lrrc28
XM_039082305.2	Lrrc28	Lrrc28
XM_063266903.1	Lrrc28	Lrrc28
XM_063266910.1	Lrrc28	Lrrc28
XR_005500111.1	LOC120100341	LOC120100341
XR_010052154.1	Ttc23	Ttc23
XR_010052152.1	Ttc23	Ttc23
XR_005505567.2	Ttc23	Ttc23
XR_005505570.2	Ttc23	Ttc23
XR_005505569.2	Ttc23	Ttc23
XM_063262554.1	Ttc23	Ttc23
XM_063262550.1	Ttc23	Ttc23
XM_017589157.3	Ttc23	Ttc23
XM_008759516.4	Ttc23	Ttc23
XM_039112733.2	Ttc23	Ttc23
XM_063262570.1	Ttc23	Ttc23
XM_039112738.2	Ttc23	Ttc23
XM_039112740.2	Ttc23	Ttc23
XM_063262551.1	Ttc23	Ttc23
XM_039112748.2	Ttc23	Ttc23
XM_008759515.4	Ttc23	Ttc23
XM_039112761.2	Ttc23	Ttc23
NM_001025681.1	Ttc23	Ttc23
XR_010060549.1	LOC108349234	LOC108349234
XR_005499195.2	LOC108349234	LOC108349234
XR_005499193.2	LOC108349234	LOC108349234
XR_005499194.2	LOC108349234	LOC108349234
XR_010060548.1	LOC108349234	LOC108349234
XR_005499198.2	LOC108349234	LOC108349234
XR_005499197.2	LOC108349234	LOC108349234
XR_010060547.1	LOC120099844	LOC120099844
XR_010060546.1	LOC120099844	LOC120099844
XR_010060544.1	LOC120099844	LOC120099844
XR_010060545.1	LOC120099844	LOC120099844
XR_005499191.2	LOC120099844	LOC120099844
XR_010060542.1	LOC120099844	LOC120099844
XR_010060543.1	LOC120099844	LOC120099844
NM_001134858.3	Synm	Synm
XM_006229337.4	Synm	Synm
XR_010062706.1	LOC134484899	LOC134484899
XM_039096270.2	Tmsb10l5	Tmsb10l5
XM_039102225.2	Igf1r	Igf1r
XM_039102217.2	Igf1r	Igf1r
XM_008759500.3	Igf1r	Igf1r
NM_001414181.1	Igf1r	Igf1r
NM_052807.3	Igf1r	Igf1r
XR_010060550.1	LOC134483685	LOC134483685
XM_039101003.2	Pgpep1l	Pgpep1l
XR_010063056.1	Fam169b	Fam169b
XR_010063057.1	Fam169b	Fam169b
XR_010063055.1	Fam169b	Fam169b
XR_010063051.1	Fam169b	Fam169b
XR_010063050.1	Fam169b	Fam169b
XR_010063053.1	Fam169b	Fam169b
XR_010063049.1	Fam169b	Fam169b
XR_010063052.1	Fam169b	Fam169b
XM_039101015.2	Fam169b	Fam169b
XM_039101008.2	Fam169b	Fam169b
XM_006229362.5	Fam169b	Fam169b
XM_039101007.2	Fam169b	Fam169b
XM_006229363.5	Fam169b	Fam169b
XM_008759577.4	Fam169b	Fam169b
XM_008759578.4	Fam169b	Fam169b
XM_039101013.2	Fam169b	Fam169b
XM_039101012.2	Fam169b	Fam169b
XM_039101010.2	Fam169b	Fam169b
XM_039101017.2	Fam169b	Fam169b
XR_010060554.1	LOC102551020	LOC102551020
XR_010060570.1	LOC102551020	LOC102551020
XR_010060568.1	LOC102551020	LOC102551020
XR_005499201.2	LOC102551020	LOC102551020
XR_010060559.1	LOC102551020	LOC102551020
XR_590333.4	LOC102551020	LOC102551020
XR_005499206.2	LOC102551020	LOC102551020
XR_005499205.2	LOC102551020	LOC102551020
XR_005499207.2	LOC120099846	LOC120099846
XM_039101018.2	LOC102551255	LOC102551255
NR_028365.2	LOC682259	LOC682259
XR_005499208.2	LOC120099847	LOC120099847
XM_006229368.5	Arrdc4	Arrdc4
NM_001393761.1	Arrdc4	Arrdc4
XR_005499209.2	LOC120099848	LOC120099848
XR_010063058.1	LOC134485133	LOC134485133
XM_039101019.2	LOC120099849	LOC120099849
XR_005500200.1	LOC120100448	LOC120100448
XR_010062707.1	LOC134484900	LOC134484900
XR_005499217.2	LOC102553173	LOC102553173
XR_005499214.2	LOC102553173	LOC102553173
XR_005499216.2	LOC102553173	LOC102553173
XR_005499215.2	LOC102553173	LOC102553173
XM_006229366.5	Nr2f2	Nr2f2
XM_017588643.3	Nr2f2	Nr2f2
XM_039105995.2	Nr2f2	Nr2f2
NM_080778.2	Nr2f2	Nr2f2
XR_010063061.1	LOC102553329	LOC102553329
XR_010063060.1	LOC102553329	LOC102553329
XR_010063059.1	LOC102553329	LOC102553329
XR_010063062.1	LOC134485134	LOC134485134
XR_005499918.1	LOC120100125	LOC120100125
XM_039096272.1	LOC120097785	LOC120097785
XR_010062708.1	LOC134484901	LOC134484901
XR_010063063.1	LOC120099851	LOC120099851
XR_010063065.1	LOC134485136	LOC134485136
XR_010063066.1	LOC134485136	LOC134485136
XR_010063064.1	LOC134485135	LOC134485135
XR_010063067.1	LOC134485137	LOC134485137
XR_005505581.2	Mctp2	Mctp2
XR_005505582.2	Mctp2	Mctp2
NM_001191625.2	Mctp2	Mctp2
XM_017589163.3	Mctp2	Mctp2
XM_008759526.3	Mctp2	Mctp2
XM_039112926.2	Mctp2	Mctp2
XM_017589162.3	Mctp2	Mctp2
XM_006229376.5	LOC102553828	LOC102553828
unassigned_transcript_73	Trnaa-agc79	Trnaa-agc79
XR_001835866.3	LOC103691162	LOC103691162
XR_590339.4	LOC102554078	LOC102554078
NM_001107524.1	Rgma	Rgma
XR_010052226.1	Chd2	Chd2
XR_010052231.1	Chd2	Chd2
XR_010052232.1	Chd2	Chd2
XM_039112868.2	Chd2	Chd2
XM_063262626.1	Chd2	Chd2
XM_039112837.2	Chd2	Chd2
XM_063262625.1	Chd2	Chd2
XM_063262627.1	Chd2	Chd2
XM_063262604.1	Chd2	Chd2
XM_063262621.1	Chd2	Chd2
XM_063262608.1	Chd2	Chd2
XM_063262609.1	Chd2	Chd2
XM_039112875.2	Chd2	Chd2
NM_001107523.1	Chd2	Chd2
XM_063262629.1	Chd2	Chd2
XM_063262631.1	Chd2	Chd2
XR_005499240.2	LOC120099853	LOC120099853
XR_010060614.1	LOC134483728	LOC134483728
XR_005499241.2	LOC120099854	LOC120099854
XR_005499242.2	LOC120099855	LOC120099855
XR_010063068.1	LOC134485138	LOC134485138
XR_010063069.1	LOC120099856	LOC120099856
XR_010062645.1	Top1-ps1	Top1-ps1
XM_017590163.3	Fam174b	Fam174b
NM_001401349.1	Fam174b	Fam174b
NM_057156.2	St8sia2	St8sia2
XM_063268334.1	St8sia2	St8sia2
XR_005495528.1	LOC120097791	LOC120097791
XR_005499949.1	LOC120100156	LOC120100156
XM_063280768.1	LOC100360396	LOC100360396
NM_177481.2	Slco3a1	Slco3a1
XM_017588701.3	Sv2b	Sv2b
NM_057207.3	Sv2b	Sv2b
XM_008759493.4	Sv2b	Sv2b
XM_017588700.3	Sv2b	Sv2b
XM_039080109.2	Sv2b	Sv2b
XM_008759492.4	Sv2b	Sv2b
XM_063268675.1	Sv2b	Sv2b
XM_063268635.1	Sv2b	Sv2b
XM_039105531.2	Akap13	Akap13
XM_039105543.2	Akap13	Akap13
XM_039105541.2	Akap13	Akap13
XM_063284528.1	Akap13	Akap13
XM_039105548.2	Akap13	Akap13
XM_039105547.2	Akap13	Akap13
XM_063284529.1	Akap13	Akap13
XM_039105554.2	Akap13	Akap13
XM_039105549.2	Akap13	Akap13
XM_039105560.2	Akap13	Akap13
XM_039105567.2	Akap13	Akap13
NM_001106271.3	Akap13	Akap13
XM_039105573.2	Akap13	Akap13
XM_039105585.2	Akap13	Akap13
XM_039105578.2	Akap13	Akap13
XM_039105587.2	Akap13	Akap13
XM_063284555.1	Akap13	Akap13
XM_063284552.1	Akap13	Akap13
XM_063284561.1	Akap13	Akap13
XM_039105588.2	Akap13	Akap13
XM_039105591.2	Akap13	Akap13
XM_063284557.1	Akap13	Akap13
XM_063284569.1	Akap13	Akap13
XM_063284572.1	Akap13	Akap13
XM_063280962.1	LOC134485139	LOC134485139
XM_063280961.1	LOC134485139	LOC134485139
XM_063280963.1	LOC134485139	LOC134485139
NR_176825.1	Fam24al1	Fam24al1
XR_010063070.1	LOC134485140	LOC134485140
XR_010063072.1	LOC134485140	LOC134485140
XR_010063071.1	LOC134485140	LOC134485140
XM_008759505.4	Klhl25	Klhl25
NM_001039006.1	Klhl25	Klhl25
XM_063284515.1	Klhl25	Klhl25
XM_006229380.4	Klhl25	Klhl25
XM_039097642.1	LOC100910888	LOC100910888
XR_005500160.1	LOC120100400	LOC120100400
XR_001835877.2	LOC108349597	LOC108349597
XM_039101030.2	Agbl1	Agbl1
XM_063280964.1	Agbl1	Agbl1
XM_008759580.4	Agbl1	Agbl1
XM_039101031.2	Agbl1	Agbl1
XM_039101032.2	LOC108349814	LOC108349814
XR_005499252.2	LOC102553800	LOC102553800
XR_005499253.2	LOC120099860	LOC120099860
XR_010062711.1	LOC102553862	LOC102553862
XR_350507.4	LOC102553862	LOC102553862
XM_063287704.1	Ntrk3	Ntrk3
NM_019248.2	Ntrk3	Ntrk3
NM_001270655.1	Ntrk3	Ntrk3
NM_001270656.1	Ntrk3	Ntrk3
XM_039109638.2	Ntrk3	Ntrk3
XM_039109631.2	Ntrk3	Ntrk3
XM_008759513.4	Ntrk3	Ntrk3
XM_063287717.1	Ntrk3	Ntrk3
XR_005499254.2	LOC120099861	LOC120099861
XR_010063073.1	LOC134485141	LOC134485141
XR_590347.4	LOC103691168	LOC103691168
NM_001013068.1	Mrpl46	Mrpl46
XM_006229400.4	Mrps11	Mrps11
NM_001109148.1	Mrps11	Mrps11
NM_001399383.1	Det1	Det1
NM_001037194.2	Det1	Det1
XM_039113038.2	Det1	Det1
XR_005499255.2	LOC120099862	LOC120099862
XR_010063075.1	LOC120099863	LOC120099863
XR_010063074.1	LOC120099863	LOC120099863
XR_005499258.2	LOC120099863	LOC120099863
NR_031809.1	Mir8	Mir8
unassigned_transcript_74	Mir8	Mir8
unassigned_transcript_75	Mir8	Mir8
XM_006229399.5	Aen	Aen
NM_001108487.2	Aen	Aen
XM_039105635.2	Isg20	Isg20
XM_063284659.1	Isg20	Isg20
XM_063284656.1	Isg20	Isg20
XM_063284661.1	Isg20	Isg20
NM_001008510.1	Isg20	Isg20
XR_005495553.2	LOC102547609	LOC102547609
XR_001836383.3	LOC102547609	LOC102547609
XR_005495557.2	LOC120097803	LOC120097803
XR_005499260.2	LOC120099864	LOC120099864
NM_022190.2	Acan	Acan
XM_039101035.2	Acan	Acan
NM_001008559.2	Hapln3	Hapln3
XM_006229397.5	Hapln3	Hapln3
XM_063262694.1	Hapln3	Hapln3
NM_012811.3	Mfge8	Mfge8
NM_001040186.2	Mfge8	Mfge8
NM_001106275.1	Abhd2	Abhd2
XR_010060619.1	LOC134483740	LOC134483740
NM_001106274.2	Rlbp1	Rlbp1
XM_039105632.2	Rlbp1	Rlbp1
XM_039101037.2	Fanci	Fanci
NM_001427670.1	Fanci	Fanci
XM_039092948.2	Polg	Polg
XM_063275941.1	Polg	Polg
XM_008759561.4	Polg	Polg
XM_063275929.1	Polg	Polg
NM_053528.2	Polg	Polg
XM_063275928.1	Polg	Polg
unassigned_transcript_76	Trnar-ucg1	Trnar-ucg1
XR_010063077.1	LOC102547943	LOC102547943
XR_010063076.1	LOC102547943	LOC102547943
XR_005499261.2	LOC102547943	LOC102547943
XR_005499262.2	LOC102547943	LOC102547943
XR_590351.3	LOC102547943	LOC102547943
XM_039096337.2	Uqcrbl1	Uqcrbl1
XR_010062647.1	Mir9-3hg	Mir9-3hg
NR_037346.1	Mir3597-3	Mir3597-3
unassigned_transcript_77	Mir3597-3	Mir3597-3
unassigned_transcript_78	Mir3597-3	Mir3597-3
NR_031812.1	Mir9-3	Mir9-3
unassigned_transcript_79	Mir9-3	Mir9-3
unassigned_transcript_80	Mir9-3	Mir9-3
XR_005499264.2	LOC120099866	LOC120099866
XR_010063078.1	LOC120099866	LOC120099866
XM_039105631.2	Rhcg	Rhcg
NM_183053.1	Rhcg	Rhcg
XR_005499268.2	LOC120099869	LOC120099869
XR_005499267.2	LOC120099869	LOC120099869
XR_010060623.1	LOC120099869	LOC120099869
XR_010060622.1	LOC120099869	LOC120099869
XM_218829.10	Ticrr	Ticrr
XM_039101043.2	Ticrr	Ticrr
XR_010060620.1	Kif7	Kif7
XR_005499265.2	Kif7	Kif7
XM_006229415.5	Kif7	Kif7
XM_063278924.1	Kif7	Kif7
XM_006229414.5	Kif7	Kif7
XM_218828.11	Kif7	Kif7
XR_010060621.1	LOC120099868	LOC120099868
XM_008759499.4	Plin1	Plin1
NM_001308145.1	Plin1	Plin1
NM_053487.2	Pex11a	Pex11a
XM_039092913.2	Pex11a	Pex11a
XR_005490605.2	Wdr93	Wdr93
XR_010056371.1	Wdr93	Wdr93
XR_001835468.3	Wdr93	Wdr93
XR_010056372.1	Wdr93	Wdr93
XR_010056373.1	Wdr93	Wdr93
XR_010056374.1	Wdr93	Wdr93
XR_005490647.2	Wdr93	Wdr93
XR_005490640.2	Wdr93	Wdr93
XR_010056377.1	Wdr93	Wdr93
XR_010056376.1	Wdr93	Wdr93
XR_010056378.1	Wdr93	Wdr93
XM_017589563.3	Wdr93	Wdr93
XM_063271151.1	Wdr93	Wdr93
XM_039087607.2	Wdr93	Wdr93
XM_063271180.1	Wdr93	Wdr93
XM_063271188.1	Wdr93	Wdr93
XM_017589562.3	Wdr93	Wdr93
XM_063271156.1	Wdr93	Wdr93
XM_006229403.5	Wdr93	Wdr93
NM_001191949.2	Wdr93	Wdr93
XM_039087609.2	Wdr93	Wdr93
NM_001408801.1	Snrpepl2	Snrpepl2
NM_001107531.1	Mesp1	Mesp1
NM_001106273.1	Mesp2	Mesp2
NM_031012.1	Anpep	Anpep
XM_006229409.3	Anpep	Anpep
XM_006229407.5	Anpep	Anpep
XM_006229408.5	Anpep	Anpep
NM_001115039.1	Ap3s2	Ap3s2
NM_001107530.1	Arpin	Arpin
XR_010060625.1	LOC134483742	LOC134483742
XR_005499269.2	LOC120099870	LOC120099870
XR_005499271.2	LOC120099870	LOC120099870
XR_005499270.2	LOC120099870	LOC120099870
XR_010060626.1	LOC134483743	LOC134483743
XM_008759507.4	Zfp710	Zfp710
NM_001398728.1	Zfp710	Zfp710
XM_063284601.1	Zfp710	Zfp710
XM_039105619.2	Zfp710	Zfp710
XM_039105622.2	Zfp710	Zfp710
XM_039105628.2	Zfp710	Zfp710
XM_039105620.2	Zfp710	Zfp710
XM_039105625.2	Zfp710	Zfp710
XM_039105626.2	Zfp710	Zfp710
XM_063284615.1	Zfp710	Zfp710
NM_001014161.1	Idh2	Idh2
XR_350522.4	LOC102548818	LOC102548818
XR_010060627.1	LOC102548818	LOC102548818
XR_590356.4	LOC102548889	LOC102548889
XR_010060629.1	LOC134483744	LOC134483744
XM_039105603.2	Sema4b	Sema4b
XM_039105606.2	Sema4b	Sema4b
NM_001170462.2	Sema4b	Sema4b
NM_031145.2	Cib1	Cib1
XM_039092348.2	Cib1	Cib1
XM_039092343.2	Cib1	Cib1
NM_001400241.1	Gdpgp1	Gdpgp1
NM_001400239.1	Gdpgp1	Gdpgp1
XM_063262687.1	Gdpgp1	Gdpgp1
XM_039101046.2	Gdpgp1	Gdpgp1
XM_039101048.2	Gdpgp1	Gdpgp1
XM_039101045.2	Gdpgp1	Gdpgp1
XM_063262665.1	Ttll13	Ttll13
XM_063262664.1	Ttll13	Ttll13
XM_063262663.1	Ttll13	Ttll13
XM_063262666.1	Ttll13	Ttll13
XM_063262670.1	Ttll13	Ttll13
XM_063262667.1	Ttll13	Ttll13
NM_001134962.1	Ttll13	Ttll13
XM_063262675.1	Ttll13	Ttll13
XM_063262677.1	Ttll13	Ttll13
XM_063262678.1	Ttll13	Ttll13
XR_005490669.2	Ngrn	Ngrn
XR_005490672.2	Ngrn	Ngrn
NR_028055.1	Ngrn	Ngrn
XM_039087627.2	Ngrn	Ngrn
XM_039087630.2	Ngrn	Ngrn
NM_001033900.2	Ngrn	Ngrn
XR_010057140.1	Vps33b	Vps33b
XM_063272731.1	Vps33b	Vps33b
NM_022286.2	Vps33b	Vps33b
XM_063272729.1	Vps33b	Vps33b
XM_039089465.2	Vps33b	Vps33b
XM_006229437.5	Prc1	Prc1
XM_006229433.5	Prc1	Prc1
XM_006229435.5	Prc1	Prc1
XM_063262643.1	Prc1	Prc1
XM_039113027.2	Prc1	Prc1
XM_039113001.2	Prc1	Prc1
XM_039113007.2	Prc1	Prc1
XM_063262649.1	Prc1	Prc1
NM_001107529.1	Prc1	Prc1
XR_005500167.1	LOC120100407	LOC120100407
XM_063278960.1	Rccd1	Rccd1
XM_006229455.5	Rccd1	Rccd1
XM_006229456.5	Rccd1	Rccd1
XM_006229457.5	Rccd1	Rccd1
XM_218819.10	Rccd1	Rccd1
XM_039101052.2	Rccd1	Rccd1
XM_039101053.2	Rccd1	Rccd1
XM_006229432.5	Unc45a	Unc45a
NM_001037647.1	Unc45a	Unc45a
XM_039112980.2	Unc45a	Unc45a
XM_039101054.2	Shisal3	Shisal3
XM_006229431.3	Hddc3	Hddc3
NM_001107528.1	Hddc3	Hddc3
XM_063262641.1	Man2a2	Man2a2
XM_008759529.4	Man2a2	Man2a2
XM_008759530.4	Man2a2	Man2a2
XM_008759527.4	Man2a2	Man2a2
XM_017589165.3	Man2a2	Man2a2
NM_001107527.1	Man2a2	Man2a2
XM_063262642.1	Man2a2	Man2a2
XM_039101055.2	Rpl35al7	Rpl35al7
XR_350521.5	Fes	Fes
XR_005488133.2	Fes	Fes
XR_005488136.2	Fes	Fes
NM_001108488.1	Fes	Fes
